transaction_id,account_id,transaction_date,transaction_type,amount
7887,35,2024-04-19 00:00:00,Withdrawal,7645.43
7888,1414,2022-07-17 00:00:00,Rebalance,20408.32
7889,487,2022-10-17 00:00:00,Buy,2821.28
7890,36,2020-10-31 00:00:00,Contribution,572.93
7891,436,2020-05-09 00:00:00,Contribution,7483.91
7892,1240,2025-03-27 00:00:00,Sell,5703.96
7893,508,2021-11-26 00:00:00,Buy,4695.82
7894,1402,2023-05-19 00:00:00,Sell,4227.59
7895,1397,2025-02-03 00:00:00,Sell,5055.91
7896,638,2024-11-30 00:00:00,Withdrawal,5066.76
7897,1471,2026-01-06 00:00:00,Rebalance,2652.16
7898,843,2022-11-30 00:00:00,Sell,78361.8
7899,1353,2022-12-22 00:00:00,Contribution,10223.88
7900,7,2024-09-19 00:00:00,Contribution,6004.13
7901,957,2020-11-10 00:00:00,Withdrawal,2912.39
7902,1248,2025-09-11 00:00:00,Sell,24711.04
7903,691,2024-06-10 00:00:00,Buy,1215.29
7904,108,2020-08-05 00:00:00,Contribution,3864.37
7905,1314,2022-02-16 00:00:00,Rebalance,8222.21
7906,39,2026-02-12 00:00:00,Buy,4361.4
7907,1276,2022-03-17 00:00:00,Buy,13704.83
7908,227,2024-07-13 00:00:00,Rebalance,7091.04
7909,590,2022-07-23 00:00:00,Sell,3792.27
7910,292,2022-08-19 00:00:00,Buy,34957.72
7911,1202,2020-04-09 00:00:00,Rebalance,2256.17
7912,281,2021-06-24 00:00:00,Buy,23434.03
7913,726,2022-02-09 00:00:00,Sell,7630.01
7914,1389,2024-10-01 00:00:00,Sell,19318.97
7915,898,2022-09-10 00:00:00,Contribution,12585.1
7916,1203,2023-12-04 00:00:00,Buy,65962.23
7917,984,2020-08-16 00:00:00,Contribution,11007.52
7918,764,2022-09-18 00:00:00,Rebalance,9609.84
7919,759,2026-02-10 00:00:00,Buy,7365.51
7920,696,2021-08-26 00:00:00,Contribution,6624.67
7921,720,2025-10-17 00:00:00,Buy,31409.47
7922,984,2021-04-12 00:00:00,Dividend,548.68
7923,1019,2020-03-26 00:00:00,Contribution,12011.88
7924,301,2022-07-07 00:00:00,Dividend,15946.7
7925,104,2020-04-23 00:00:00,Withdrawal,2845.65
7926,1291,2024-07-14 00:00:00,Sell,14103.33
7927,176,2020-01-19 00:00:00,Rebalance,11543.87
7928,1371,2021-05-07 00:00:00,Contribution,1722.67
7929,957,2023-07-19 00:00:00,Sell,5937.39
7930,536,2022-03-27 00:00:00,Contribution,26916.7
7931,1350,2021-05-18 00:00:00,Contribution,2437.89
7932,1490,2022-10-26 00:00:00,Buy,25829.44
7933,1394,2023-09-21 00:00:00,Sell,10301.05
7934,521,2023-03-30 00:00:00,Dividend,20686.49
7935,851,2021-04-27 00:00:00,Contribution,2114.27
7936,29,2021-10-11 00:00:00,Buy,3427.52
7937,25,2023-12-16 00:00:00,Sell,2745.04
7938,905,2021-05-25 00:00:00,Rebalance,11925.35
7939,199,2020-10-15 00:00:00,Buy,20114.89
7940,1342,2020-03-31 00:00:00,Buy,568.09
7941,904,2021-04-30 00:00:00,Buy,3200.55
7942,419,2024-03-01 00:00:00,Contribution,653.26
7943,1304,2023-01-14 00:00:00,Sell,9539.21
7944,918,2023-09-16 00:00:00,Buy,11044.48
7945,1151,2022-05-28 00:00:00,Dividend,7810.24
7946,1292,2021-06-12 00:00:00,Buy,9114.59
7947,1342,2023-09-19 00:00:00,Dividend,5080.77
7948,408,2024-11-15 00:00:00,Sell,2340.61
7949,1458,2020-09-21 00:00:00,Withdrawal,6849.2
7950,592,2025-03-26 00:00:00,Contribution,1070.32
7951,966,2023-08-19 00:00:00,Withdrawal,8123.01
7952,883,2024-06-15 00:00:00,Sell,1748.68
7953,1273,2020-07-20 00:00:00,Rebalance,2076.57
7954,179,2022-09-15 00:00:00,Withdrawal,5085.19
7955,867,2026-04-17 00:00:00,Sell,4589.99
7956,571,2023-12-05 00:00:00,Contribution,5563.54
7957,184,2025-01-13 00:00:00,Buy,10516.94
7958,1306,2020-01-09 00:00:00,Dividend,15443.31
7959,540,2024-06-13 00:00:00,Buy,2625.32
7960,289,2020-02-09 00:00:00,Sell,17374.08
7961,1179,2025-11-09 00:00:00,Dividend,7783.8
7962,500,2023-01-04 00:00:00,Contribution,10747.59
7963,454,2024-10-02 00:00:00,Buy,5176.7
7964,1363,2021-09-02 00:00:00,Withdrawal,3654.36
7965,810,2025-09-09 00:00:00,Rebalance,8583.65
7966,1406,2021-02-09 00:00:00,Withdrawal,6430.58
7967,952,2022-07-22 00:00:00,Buy,4905.1
7968,992,2021-11-11 00:00:00,Buy,8976.67
7969,85,2026-02-23 00:00:00,Buy,48518.18
7970,992,2023-07-17 00:00:00,Buy,2468.01
7971,20,2024-10-16 00:00:00,Rebalance,41168.57
7972,972,2023-08-24 00:00:00,Rebalance,7504.31
7973,181,2021-06-25 00:00:00,Withdrawal,30076.49
7974,953,2020-05-15 00:00:00,Dividend,3784.74
7975,1489,2024-12-20 00:00:00,Withdrawal,1795.58
7976,1214,2025-01-29 00:00:00,Contribution,19790.57
7977,740,2022-02-16 00:00:00,Sell,12851.85
7978,95,2023-03-31 00:00:00,Withdrawal,18799.5
7979,440,2023-08-09 00:00:00,Buy,6018.27
7980,60,2024-03-09 00:00:00,Contribution,13951.68
7981,29,2024-10-24 00:00:00,Contribution,2794.19
7982,1186,2021-12-30 00:00:00,Rebalance,7028.47
7983,724,2021-01-23 00:00:00,Buy,15885.5
7984,1386,2025-08-04 00:00:00,Buy,571.38
7985,831,2025-05-23 00:00:00,Contribution,16419.38
7986,1061,2022-04-18 00:00:00,Buy,35243.5
7987,1461,2020-01-21 00:00:00,Dividend,2488.18
7988,1119,2022-05-21 00:00:00,Withdrawal,7693.16
7989,1235,2025-01-19 00:00:00,Contribution,25188.85
7990,501,2021-07-19 00:00:00,Rebalance,1350.27
7991,694,2021-06-28 00:00:00,Buy,3197.31
7992,358,2021-05-18 00:00:00,Buy,2795.45
7993,980,2025-01-28 00:00:00,Dividend,2861.07
7994,1114,2020-07-09 00:00:00,Sell,5613.68
7995,182,2021-08-19 00:00:00,Buy,4416.08
7996,358,2022-12-04 00:00:00,Withdrawal,9037.59
7997,776,2021-12-23 00:00:00,Withdrawal,51236.69
7998,473,2025-01-30 00:00:00,Sell,1513.47
7999,343,2024-07-08 00:00:00,Rebalance,14117.05
8000,916,2020-01-15 00:00:00,Sell,5583.79
8001,439,2022-12-09 00:00:00,Sell,1404.71
8002,1145,2020-08-11 00:00:00,Dividend,18865.78
8003,267,2021-09-16 00:00:00,Withdrawal,9198.95
8004,247,2026-02-23 00:00:00,Withdrawal,26573.48
8005,539,2024-08-04 00:00:00,Buy,21676.8
8006,436,2020-10-06 00:00:00,Buy,15925.42
8007,126,2020-09-16 00:00:00,Rebalance,3466.26
8008,367,2023-05-11 00:00:00,Buy,36013.71
8009,786,2023-03-25 00:00:00,Dividend,24305.61
8010,677,2020-07-22 00:00:00,Buy,18422.53
8011,966,2025-04-03 00:00:00,Buy,9097.12
8012,327,2022-11-03 00:00:00,Rebalance,2843.15
8013,577,2023-06-18 00:00:00,Sell,3435.21
8014,9,2022-04-17 00:00:00,Withdrawal,4111.04
8015,1343,2020-10-21 00:00:00,Dividend,12062.19
8016,535,2023-11-06 00:00:00,Buy,129987.68
8017,1111,2023-11-09 00:00:00,Sell,123808.92
8018,870,2026-04-01 00:00:00,Sell,4211.3
8019,387,2026-03-11 00:00:00,Buy,8380.66
8020,299,2021-01-21 00:00:00,Contribution,3197.2
8021,154,2020-06-13 00:00:00,Sell,10607.67
8022,979,2021-10-21 00:00:00,Sell,8776.87
8023,862,2022-08-01 00:00:00,Buy,4824.97
8024,1500,2021-01-15 00:00:00,Buy,6337.9
8025,1347,2022-03-27 00:00:00,Dividend,6010.39
8026,643,2021-05-07 00:00:00,Sell,3367.78
8027,1387,2023-10-19 00:00:00,Sell,1379.44
8028,579,2024-12-25 00:00:00,Contribution,1636.04
8029,29,2020-09-30 00:00:00,Withdrawal,5520.3
8030,594,2025-07-13 00:00:00,Contribution,2500
8031,1446,2021-09-08 00:00:00,Buy,3420.52
8032,647,2021-12-18 00:00:00,Dividend,8863.98
8033,1280,2025-08-05 00:00:00,Withdrawal,3341.26
8034,648,2024-01-02 00:00:00,Sell,4252.04
8035,274,2025-11-26 00:00:00,Withdrawal,1103.17
8036,476,2025-08-07 00:00:00,Sell,10445.43
8037,1418,2025-09-04 00:00:00,Rebalance,10331.55
8038,493,2023-02-21 00:00:00,Buy,3154.61
8039,115,2021-05-03 00:00:00,Dividend,3705.82
8040,765,2020-03-04 00:00:00,Buy,16861.64
8041,1052,2021-06-03 00:00:00,Withdrawal,12010.51
8042,493,2024-03-01 00:00:00,Rebalance,12281.3
8043,813,2023-09-29 00:00:00,Dividend,13500.02
8044,1459,2024-01-10 00:00:00,Dividend,5398.78
8045,1302,2024-07-18 00:00:00,Buy,1546.51
8046,149,2025-10-02 00:00:00,Sell,10741.54
8047,402,2021-12-29 00:00:00,Withdrawal,11482.2
8048,185,2023-12-17 00:00:00,Sell,32186.68
8049,1472,2020-08-07 00:00:00,Buy,6048.28
8050,844,2023-04-26 00:00:00,Buy,3146.43
8051,1017,2024-11-13 00:00:00,Contribution,42517.15
8052,68,2022-10-22 00:00:00,Withdrawal,10407.63
8053,296,2024-12-20 00:00:00,Contribution,8078.33
8054,1418,2020-11-07 00:00:00,Sell,17096.18
8055,889,2024-09-04 00:00:00,Contribution,5987.48
8056,596,2020-11-17 00:00:00,Buy,1877.15
8057,244,2023-07-16 00:00:00,Buy,3311.92
8058,950,2020-02-14 00:00:00,Contribution,21947.87
8059,1147,2021-05-06 00:00:00,Buy,6255.48
8060,1239,2021-03-12 00:00:00,Buy,15122.57
8061,465,2020-04-07 00:00:00,Dividend,8836.71
8062,1050,2023-02-23 00:00:00,Sell,7158.42
8063,738,2023-09-19 00:00:00,Buy,10854.74
8064,200,2025-04-03 00:00:00,Buy,3730.43
8065,1248,2025-06-02 00:00:00,Contribution,1373.62
8066,1188,2021-09-05 00:00:00,Sell,2273.33
8067,1042,2023-08-19 00:00:00,Sell,6969.57
8068,1211,2025-03-13 00:00:00,Rebalance,3799.11
8069,581,2020-04-30 00:00:00,Buy,8383.24
8070,8,2025-06-09 00:00:00,Withdrawal,2069.05
8071,1004,2022-12-23 00:00:00,Contribution,5818.52
8072,1258,2023-05-21 00:00:00,Buy,54384.17
8073,1424,2020-12-26 00:00:00,Dividend,7612.1
8074,519,2023-06-07 00:00:00,Dividend,4050.53
8075,1433,2026-05-06 00:00:00,Sell,11238
8076,179,2021-12-12 00:00:00,Buy,6698.45
8077,580,2020-08-19 00:00:00,Contribution,12975.95
8078,1440,2023-07-04 00:00:00,Buy,48606.25
8079,1093,2023-04-27 00:00:00,Withdrawal,1226.78
8080,1369,2024-04-14 00:00:00,Contribution,3085.61
8081,353,2020-11-07 00:00:00,Contribution,7355.46
8082,1188,2025-09-02 00:00:00,Buy,3511.55
8083,884,2023-01-22 00:00:00,Buy,2408.67
8084,83,2024-02-27 00:00:00,Rebalance,8869.56
8085,262,2023-04-10 00:00:00,Contribution,10047.49
8086,1398,2023-07-18 00:00:00,Withdrawal,5355.41
8087,1428,2026-01-18 00:00:00,Sell,1351.03
8088,1236,2024-09-14 00:00:00,Rebalance,7392.49
8089,1336,2025-11-10 00:00:00,Withdrawal,6648.81
8090,1414,2026-05-12 00:00:00,Contribution,6127.73
8091,1119,2023-10-24 00:00:00,Dividend,16404.13
8092,1185,2022-01-24 00:00:00,Dividend,6395.01
8093,1034,2021-11-11 00:00:00,Dividend,1796.99
8094,1277,2024-08-24 00:00:00,Withdrawal,13655.44
8095,1485,2024-06-30 00:00:00,Buy,3623.94
8096,77,2025-09-06 00:00:00,Buy,15125.03
8097,745,2020-08-20 00:00:00,Withdrawal,3667.86
8098,641,2023-09-11 00:00:00,Contribution,5675.77
8099,140,2022-01-19 00:00:00,Buy,2311.62
8100,87,2021-11-24 00:00:00,Sell,4910.33
8101,520,2021-04-22 00:00:00,Sell,6335.46
8102,510,2020-04-11 00:00:00,Rebalance,1182.39
8103,744,2020-08-19 00:00:00,Withdrawal,13393.13
8104,835,2020-08-30 00:00:00,Buy,3184.06
8105,1435,2021-01-24 00:00:00,Buy,2263.42
8106,505,2020-11-15 00:00:00,Contribution,1520.2
8107,465,2023-07-21 00:00:00,Withdrawal,1071.25
8108,1211,2023-07-16 00:00:00,Contribution,116655.53
8109,365,2024-01-06 00:00:00,Buy,1871.95
8110,1147,2020-08-10 00:00:00,Sell,10359.39
8111,1163,2023-01-19 00:00:00,Rebalance,10656.19
8112,944,2021-02-01 00:00:00,Buy,7017.71
8113,394,2026-02-10 00:00:00,Dividend,6968.9
8114,688,2025-09-30 00:00:00,Rebalance,3849.12
8115,58,2025-01-10 00:00:00,Sell,2597.79
8116,776,2020-06-14 00:00:00,Buy,1906.81
8117,161,2022-04-19 00:00:00,Buy,48439.06
8118,641,2024-10-09 00:00:00,Sell,2865.75
8119,327,2024-01-06 00:00:00,Contribution,20760.17
8120,1017,2020-06-03 00:00:00,Rebalance,5439.49
8121,282,2026-03-22 00:00:00,Withdrawal,10157.17
8122,155,2023-04-27 00:00:00,Dividend,4043.52
8123,888,2020-05-07 00:00:00,Buy,10275.22
8124,1449,2026-05-10 00:00:00,Withdrawal,11887.83
8125,103,2020-03-09 00:00:00,Contribution,4585.75
8126,3,2020-02-22 00:00:00,Buy,11189.57
8127,690,2026-01-31 00:00:00,Withdrawal,5573.08
8128,1024,2024-08-14 00:00:00,Contribution,2762.49
8129,57,2020-10-04 00:00:00,Contribution,5475.67
8130,427,2020-04-06 00:00:00,Sell,3505.59
8131,429,2020-05-01 00:00:00,Dividend,14040.7
8132,1202,2026-01-09 00:00:00,Withdrawal,1590.73
8133,524,2024-05-14 00:00:00,Sell,2208.72
8134,747,2021-10-07 00:00:00,Sell,15181.01
8135,389,2022-08-30 00:00:00,Buy,4478.85
8136,290,2025-11-01 00:00:00,Buy,3720.52
8137,432,2024-08-29 00:00:00,Buy,2333.36
8138,701,2022-09-12 00:00:00,Withdrawal,3865.94
8139,410,2020-08-19 00:00:00,Sell,19825.64
8140,543,2024-07-10 00:00:00,Withdrawal,2466.4
8141,1234,2020-01-04 00:00:00,Contribution,1488.85
8142,595,2024-02-04 00:00:00,Contribution,12013.5
8143,1354,2024-01-07 00:00:00,Buy,7842.92
8144,374,2021-11-30 00:00:00,Sell,3613.16
8145,228,2020-12-12 00:00:00,Buy,2738.2
8146,18,2021-07-17 00:00:00,Buy,4868.87
8147,132,2025-11-16 00:00:00,Buy,932.03
8148,1425,2021-04-19 00:00:00,Buy,4387.44
8149,1081,2020-01-16 00:00:00,Contribution,2713.08
8150,1021,2023-11-28 00:00:00,Withdrawal,2915.62
8151,1123,2025-06-07 00:00:00,Sell,841.24
8152,156,2024-09-16 00:00:00,Dividend,2858.56
8153,26,2025-07-31 00:00:00,Sell,33751.77
8154,1340,2023-06-30 00:00:00,Sell,3984.42
8155,661,2025-11-24 00:00:00,Rebalance,3613.99
8156,357,2024-10-13 00:00:00,Sell,6494.5
8157,748,2025-11-18 00:00:00,Contribution,40623.09
8158,32,2021-10-24 00:00:00,Buy,1832.34
8159,289,2023-11-29 00:00:00,Sell,3599.44
8160,882,2022-07-08 00:00:00,Sell,2038.39
8161,235,2022-01-29 00:00:00,Buy,6519.94
8162,1233,2021-03-17 00:00:00,Withdrawal,14020.25
8163,938,2026-05-29 00:00:00,Withdrawal,12449.3
8164,559,2020-12-28 00:00:00,Buy,2068.68
8165,206,2020-04-02 00:00:00,Withdrawal,3054.65
8166,1265,2020-09-04 00:00:00,Contribution,1612.58
8167,655,2025-02-16 00:00:00,Rebalance,8023.08
8168,1042,2021-12-13 00:00:00,Buy,1974.11
8169,1033,2024-02-20 00:00:00,Sell,14008.47
8170,496,2021-02-19 00:00:00,Rebalance,11301.77
8171,592,2021-02-19 00:00:00,Buy,3364.7
8172,955,2020-09-20 00:00:00,Sell,8093.53
8173,444,2025-10-15 00:00:00,Rebalance,5377.39
8174,105,2023-07-22 00:00:00,Withdrawal,5537.53
8175,1281,2021-10-18 00:00:00,Contribution,28033.61
8176,413,2026-04-10 00:00:00,Buy,73825.73
8177,487,2024-12-25 00:00:00,Sell,4072.33
8178,346,2024-01-01 00:00:00,Buy,2439.37
8179,458,2021-01-11 00:00:00,Dividend,3814.93
8180,85,2021-12-28 00:00:00,Withdrawal,4088.58
8181,348,2025-02-18 00:00:00,Rebalance,7263.94
8182,897,2023-07-14 00:00:00,Contribution,20412.24
8183,1116,2025-11-29 00:00:00,Sell,544.86
8184,802,2023-08-07 00:00:00,Withdrawal,3720.15
8185,973,2025-05-11 00:00:00,Buy,2478.08
8186,216,2025-10-17 00:00:00,Buy,25629.4
8187,521,2026-05-05 00:00:00,Sell,3669.07
8188,903,2024-09-27 00:00:00,Withdrawal,3671.51
8189,1440,2023-08-16 00:00:00,Buy,2882.53
8190,1188,2022-03-17 00:00:00,Sell,13393.54
8191,749,2020-11-05 00:00:00,Sell,5091.05
8192,552,2021-04-17 00:00:00,Sell,20286.43
8193,1136,2021-08-18 00:00:00,Contribution,5919.1
8194,1280,2025-05-04 00:00:00,Buy,26125.06
8195,680,2021-05-01 00:00:00,Buy,13670.72
8196,27,2023-02-27 00:00:00,Buy,15598.72
8197,412,2023-06-06 00:00:00,Contribution,28963.55
8198,1208,2025-07-19 00:00:00,Buy,5937.5
8199,257,2023-07-29 00:00:00,Sell,2270.9
8200,607,2021-10-27 00:00:00,Contribution,24454.14
8201,1423,2022-12-01 00:00:00,Dividend,4493.29
8202,273,2024-07-26 00:00:00,Contribution,1440.34
8203,1180,2023-01-06 00:00:00,Buy,15490.35
8204,1080,2021-10-07 00:00:00,Buy,13905.89
8205,1191,2021-06-07 00:00:00,Sell,4737.85
8206,23,2024-07-20 00:00:00,Buy,7618.58
8207,1177,2025-07-01 00:00:00,Rebalance,2986.23
8208,475,2021-01-24 00:00:00,Sell,26452.21
8209,1200,2020-07-31 00:00:00,Buy,2757.26
8210,233,2020-06-20 00:00:00,Sell,10729.33
8211,1097,2024-06-15 00:00:00,Withdrawal,3625.41
8212,320,2020-11-20 00:00:00,Contribution,5087.27
8213,1355,2021-09-28 00:00:00,Buy,10499.55
8214,49,2026-03-27 00:00:00,Buy,30631.4
8215,1324,2026-05-21 00:00:00,Dividend,11942.72
8216,51,2026-02-20 00:00:00,Buy,2619.02
8217,809,2022-06-28 00:00:00,Contribution,6231.19
8218,1208,2021-04-13 00:00:00,Buy,8821.66
8219,954,2024-03-22 00:00:00,Sell,3574.12
8220,1107,2023-02-27 00:00:00,Withdrawal,779.8
8221,925,2020-04-25 00:00:00,Contribution,21277.09
8222,673,2022-03-03 00:00:00,Withdrawal,4889.95
8223,1181,2023-04-27 00:00:00,Sell,8718.89
8224,701,2021-09-19 00:00:00,Contribution,8724.85
8225,1065,2026-05-20 00:00:00,Withdrawal,3836.5
8226,356,2021-09-07 00:00:00,Contribution,3064.49
8227,12,2023-06-25 00:00:00,Contribution,3667.97
8228,620,2022-06-23 00:00:00,Sell,3520.72
8229,1183,2022-11-21 00:00:00,Buy,413.15
8230,746,2020-03-26 00:00:00,Withdrawal,30828.87
8231,64,2023-05-31 00:00:00,Withdrawal,1458.16
8232,725,2021-12-07 00:00:00,Dividend,3152.11
8233,1213,2025-12-22 00:00:00,Sell,34863.78
8234,721,2022-04-01 00:00:00,Contribution,20417.43
8235,408,2020-01-15 00:00:00,Contribution,7248.75
8236,713,2020-04-28 00:00:00,Dividend,14431.29
8237,1205,2023-03-30 00:00:00,Dividend,6734.34
8238,234,2023-02-23 00:00:00,Contribution,5313.75
8239,1450,2024-11-06 00:00:00,Sell,2514.64
8240,553,2023-02-16 00:00:00,Withdrawal,3686.77
8241,577,2023-01-03 00:00:00,Contribution,4672.16
8242,1030,2021-08-02 00:00:00,Withdrawal,14276.54
8243,1142,2021-10-06 00:00:00,Buy,7414.46
8244,283,2022-01-16 00:00:00,Withdrawal,11926.95
8245,318,2021-12-19 00:00:00,Rebalance,3035.45
8246,1082,2024-01-03 00:00:00,Rebalance,7034.73
8247,845,2023-11-08 00:00:00,Sell,6656.88
8248,1183,2020-09-21 00:00:00,Dividend,4925.91
8249,18,2025-10-18 00:00:00,Buy,26309.96
8250,516,2020-09-06 00:00:00,Withdrawal,7174.31
8251,1282,2025-04-09 00:00:00,Buy,4444.02
8252,556,2024-02-13 00:00:00,Buy,3132.25
8253,11,2020-11-13 00:00:00,Sell,5787.19
8254,905,2021-05-20 00:00:00,Withdrawal,3268.24
8255,134,2024-07-23 00:00:00,Rebalance,7073.04
8256,1234,2020-05-20 00:00:00,Buy,3407.81
8257,1067,2023-04-27 00:00:00,Sell,12437.16
8258,951,2020-07-29 00:00:00,Buy,22368.98
8259,451,2025-03-06 00:00:00,Buy,2225.93
8260,90,2022-10-28 00:00:00,Withdrawal,6683.5
8261,54,2023-09-30 00:00:00,Dividend,9038.67
8262,273,2020-05-19 00:00:00,Rebalance,17797.27
8263,1458,2023-11-25 00:00:00,Buy,4438.61
8264,1377,2023-05-04 00:00:00,Dividend,23488.14
8265,216,2020-09-23 00:00:00,Dividend,1334.91
8266,743,2025-11-14 00:00:00,Dividend,1163.72
8267,747,2023-02-15 00:00:00,Buy,13933.18
8268,874,2020-07-05 00:00:00,Buy,3783.89
8269,552,2024-07-22 00:00:00,Sell,2708.38
8270,916,2023-06-03 00:00:00,Sell,2672.13
8271,594,2022-08-09 00:00:00,Sell,5438.91
8272,1500,2025-12-03 00:00:00,Contribution,4371.5
8273,42,2024-07-18 00:00:00,Sell,8331.09
8274,1145,2023-12-20 00:00:00,Buy,8461.98
8275,487,2022-01-23 00:00:00,Sell,25707.43
8276,1104,2022-05-15 00:00:00,Rebalance,7342.1
8277,306,2022-06-24 00:00:00,Dividend,4491.98
8278,1498,2021-09-27 00:00:00,Buy,5210.83
8279,577,2024-07-27 00:00:00,Buy,3363.9
8280,833,2020-10-12 00:00:00,Buy,5649.38
8281,512,2021-06-07 00:00:00,Rebalance,8523.05
8282,134,2023-12-28 00:00:00,Withdrawal,11311.2
8283,757,2026-02-17 00:00:00,Contribution,8164.45
8284,211,2020-10-07 00:00:00,Sell,15740.42
8285,448,2025-07-22 00:00:00,Buy,2531.2
8286,300,2021-12-21 00:00:00,Buy,13332.73
8287,448,2023-01-02 00:00:00,Buy,7774.97
8288,905,2022-12-24 00:00:00,Rebalance,7106.19
8289,54,2024-10-29 00:00:00,Withdrawal,6915.5
8290,1316,2022-12-24 00:00:00,Buy,1596.19
8291,202,2024-10-09 00:00:00,Sell,4070.44
8292,864,2021-03-15 00:00:00,Sell,37679.49
8293,956,2025-08-17 00:00:00,Buy,3313.81
8294,264,2020-09-10 00:00:00,Dividend,13492.69
8295,1156,2021-03-03 00:00:00,Withdrawal,30931.27
8296,629,2025-04-13 00:00:00,Sell,3031.5
8297,398,2022-08-12 00:00:00,Dividend,11749.2
8298,1078,2025-01-24 00:00:00,Buy,10062.55
8299,1371,2024-02-15 00:00:00,Contribution,2802.41
8300,713,2020-02-25 00:00:00,Rebalance,8818.93
8301,1130,2023-02-25 00:00:00,Withdrawal,37888.15
8302,1415,2021-06-21 00:00:00,Rebalance,60226.58
8303,416,2021-08-18 00:00:00,Contribution,1799.53
8304,70,2025-04-27 00:00:00,Sell,25235.52
8305,1115,2025-12-01 00:00:00,Contribution,379.82
8306,638,2021-05-24 00:00:00,Buy,1962.68
8307,1213,2023-01-22 00:00:00,Contribution,1847.67
8308,579,2025-07-21 00:00:00,Sell,12437.46
8309,462,2021-09-22 00:00:00,Rebalance,12886.24
8310,827,2024-04-12 00:00:00,Buy,6213.4
8311,1403,2021-08-21 00:00:00,Dividend,867.66
8312,605,2023-11-01 00:00:00,Sell,4155.25
8313,805,2026-04-22 00:00:00,Buy,3686.67
8314,1001,2020-01-05 00:00:00,Buy,620.11
8315,232,2023-10-29 00:00:00,Buy,4541.06
8316,1237,2025-05-08 00:00:00,Withdrawal,944.87
8317,315,2025-02-17 00:00:00,Dividend,50179.32
8318,1440,2024-06-15 00:00:00,Buy,2068.36
8319,991,2025-11-24 00:00:00,Rebalance,1775.31
8320,1291,2021-10-19 00:00:00,Contribution,2300.31
8321,43,2025-10-30 00:00:00,Sell,13079.81
8322,419,2024-10-13 00:00:00,Sell,9869.25
8323,311,2024-07-23 00:00:00,Buy,2469.48
8324,257,2022-09-27 00:00:00,Withdrawal,46183.21
8325,770,2022-04-23 00:00:00,Sell,8962.17
8326,1210,2022-01-10 00:00:00,Rebalance,5056.62
8327,561,2025-06-19 00:00:00,Buy,3972.16
8328,1283,2022-11-13 00:00:00,Buy,25083.99
8329,304,2025-10-12 00:00:00,Withdrawal,9821.59
8330,1496,2021-05-05 00:00:00,Rebalance,3067.17
8331,519,2024-03-05 00:00:00,Buy,6495.8
8332,325,2021-12-08 00:00:00,Dividend,15391.68
8333,446,2020-06-17 00:00:00,Withdrawal,14886.47
8334,769,2025-10-05 00:00:00,Sell,12900.02
8335,516,2022-05-21 00:00:00,Withdrawal,16929.06
8336,238,2021-02-13 00:00:00,Buy,4117.19
8337,237,2025-06-08 00:00:00,Contribution,7111.22
8338,4,2023-05-15 00:00:00,Rebalance,8094.5
8339,1341,2023-08-31 00:00:00,Dividend,5063.48
8340,1301,2022-12-04 00:00:00,Buy,210.84
8341,392,2025-03-30 00:00:00,Dividend,3800.72
8342,983,2022-07-10 00:00:00,Sell,2427.19
8343,1193,2025-07-24 00:00:00,Contribution,14311.5
8344,784,2025-09-26 00:00:00,Contribution,1400.28
8345,32,2025-03-30 00:00:00,Withdrawal,10109.31
8346,542,2023-03-18 00:00:00,Rebalance,6720.87
8347,318,2022-04-15 00:00:00,Buy,11586.54
8348,1005,2021-07-27 00:00:00,Buy,5253.65
8349,1500,2025-05-24 00:00:00,Buy,7389.88
8350,1304,2023-03-14 00:00:00,Buy,4948.46
8351,1158,2024-05-06 00:00:00,Buy,1549.08
8352,240,2021-04-24 00:00:00,Rebalance,3094.6
8353,636,2025-07-22 00:00:00,Buy,1548.92
8354,1004,2026-01-27 00:00:00,Contribution,776.2
8355,1246,2020-06-03 00:00:00,Contribution,3144.63
8356,30,2020-10-09 00:00:00,Contribution,17850.77
8357,1394,2021-12-25 00:00:00,Withdrawal,13313.26
8358,1158,2025-06-02 00:00:00,Buy,2109.25
8359,514,2024-03-09 00:00:00,Withdrawal,3026.12
8360,872,2022-09-09 00:00:00,Sell,18433.82
8361,683,2021-09-01 00:00:00,Contribution,3956.95
8362,1331,2020-02-19 00:00:00,Buy,27825.83
8363,154,2020-12-21 00:00:00,Rebalance,3869.72
8364,145,2023-09-12 00:00:00,Dividend,9668.42
8365,1190,2024-04-05 00:00:00,Buy,5315.92
8366,272,2024-02-13 00:00:00,Buy,2653.76
8367,1099,2020-05-09 00:00:00,Withdrawal,11772.93
8368,1410,2024-08-28 00:00:00,Contribution,9514.02
8369,700,2026-03-13 00:00:00,Sell,3343.75
8370,764,2021-09-24 00:00:00,Sell,4022.94
8371,1034,2024-08-05 00:00:00,Buy,1549.73
8372,574,2024-03-30 00:00:00,Dividend,30315.68
8373,1353,2023-08-02 00:00:00,Dividend,2941.34
8374,1215,2024-11-10 00:00:00,Buy,16111.6
8375,1249,2023-06-27 00:00:00,Sell,2399.47
8376,853,2026-04-12 00:00:00,Rebalance,18501.9
8377,813,2025-10-22 00:00:00,Rebalance,1311.87
8378,389,2022-04-03 00:00:00,Buy,8648.85
8379,697,2025-01-21 00:00:00,Sell,6221.35
8380,902,2020-10-25 00:00:00,Contribution,35110.44
8381,1012,2023-08-11 00:00:00,Buy,1449.23
