account_id,customer_id,account_type,base_currency,opened_date,status
960,879,Brokerage,USD,2022-07-24 00:00:00,Closed
961,149,Brokerage,EUR,2019-01-29 00:00:00,Active
962,911,Brokerage,USD,2022-06-21 00:00:00,Active
963,943,Advisory,EUR,2018-01-27 00:00:00,Active
964,438,Retirement,USD,2019-01-10 00:00:00,Active
965,643,Brokerage,CAD,2025-03-22 00:00:00,Active
966,821,Brokerage,USD,2023-11-29 00:00:00,Closed
967,769,Brokerage,USD,2016-01-12 00:00:00,Active
968,977,Retirement,GBP,2024-04-12 00:00:00,Active
969,77,Brokerage,EUR,2025-01-26 00:00:00,Active
970,567,Brokerage,USD,2024-10-19 00:00:00,Active
971,230,Trust,USD,2020-12-08 00:00:00,Active
972,48,Brokerage,CAD,2018-04-28 00:00:00,Closed
973,182,Trust,USD,2017-05-24 00:00:00,Active
974,185,Brokerage,GBP,2017-01-28 00:00:00,Active
975,812,Advisory,GBP,2024-11-08 00:00:00,Active
976,176,Brokerage,USD,2025-03-08 00:00:00,Active
977,65,Brokerage,EUR,2022-04-25 00:00:00,Active
978,671,Trust,USD,2017-02-10 00:00:00,Active
979,807,Brokerage,USD,2021-10-18 00:00:00,Closed
980,794,Brokerage,GBP,2025-07-20 00:00:00,Active
981,334,Advisory,EUR,2022-04-08 00:00:00,Active
982,170,Retirement,EUR,2026-01-29 00:00:00,Active
983,412,Brokerage,USD,2017-09-01 00:00:00,Active
984,146,Brokerage,EUR,2024-01-01 00:00:00,Active
985,565,Trust,CAD,2017-11-25 00:00:00,Closed
986,494,Advisory,USD,2017-12-14 00:00:00,Active
987,480,Retirement,USD,2016-04-10 00:00:00,Closed
988,920,Advisory,GBP,2018-01-28 00:00:00,Active
989,3,Brokerage,USD,2016-11-03 00:00:00,Active
990,844,Advisory,EUR,2020-02-09 00:00:00,Closed
991,110,Brokerage,GBP,2018-08-12 00:00:00,Active
992,819,Retirement,EUR,2018-08-17 00:00:00,Active
993,79,Brokerage,USD,2025-02-18 00:00:00,Active
994,556,Trust,EUR,2019-02-04 00:00:00,Closed
995,396,Retirement,GBP,2021-01-08 00:00:00,Closed
996,304,Brokerage,USD,2018-05-21 00:00:00,Active
997,870,Brokerage,EUR,2021-05-15 00:00:00,Active
998,134,Advisory,CAD,2025-09-13 00:00:00,Active
999,514,Retirement,USD,2017-05-06 00:00:00,Active
1000,691,Retirement,USD,2023-07-20 00:00:00,Active
1001,616,Brokerage,USD,2024-01-25 00:00:00,Active
1002,658,Brokerage,EUR,2025-02-14 00:00:00,Active
1003,487,Brokerage,GBP,2022-04-06 00:00:00,Active
1004,195,Retirement,USD,2024-10-23 00:00:00,Active
1005,684,Advisory,GBP,2017-12-25 00:00:00,Active
1006,548,Advisory,USD,2016-01-29 00:00:00,Active
1007,829,Trust,GBP,2025-10-06 00:00:00,Active
1008,395,Advisory,USD,2021-06-21 00:00:00,Active
1009,82,Retirement,EUR,2019-09-02 00:00:00,Closed
1010,673,Brokerage,CAD,2021-12-17 00:00:00,Active
1011,485,Advisory,USD,2024-08-30 00:00:00,Active
1012,244,Advisory,GBP,2016-09-02 00:00:00,Active
1013,147,Retirement,EUR,2019-04-23 00:00:00,Active
1014,544,Retirement,EUR,2024-11-08 00:00:00,Active
1015,757,Retirement,USD,2021-12-30 00:00:00,Active
1016,747,Retirement,CAD,2018-07-14 00:00:00,Restricted
1017,985,Trust,EUR,2017-11-06 00:00:00,Active
1018,481,Trust,USD,2020-02-22 00:00:00,Active
1019,991,Trust,GBP,2022-10-14 00:00:00,Active
1020,775,Brokerage,EUR,2022-08-20 00:00:00,Active
1021,143,Retirement,CAD,2021-09-23 00:00:00,Closed
1022,790,Brokerage,GBP,2021-03-31 00:00:00,Active
1023,872,Retirement,EUR,2019-09-23 00:00:00,Active
1024,434,Trust,USD,2017-10-13 00:00:00,Active
1025,419,Retirement,GBP,2025-04-29 00:00:00,Restricted
1026,881,Retirement,EUR,2023-03-04 00:00:00,Active
1027,152,Brokerage,EUR,2017-09-12 00:00:00,Restricted
1028,37,Advisory,GBP,2019-05-13 00:00:00,Active
1029,100,Brokerage,USD,2018-05-11 00:00:00,Active
1030,744,Advisory,EUR,2018-12-02 00:00:00,Active
1031,782,Advisory,GBP,2025-02-14 00:00:00,Active
1032,411,Brokerage,USD,2019-01-08 00:00:00,Active
1033,813,Trust,USD,2020-06-05 00:00:00,Active
1034,259,Brokerage,USD,2021-03-25 00:00:00,Active
1035,63,Advisory,EUR,2016-10-30 00:00:00,Active
1036,960,Brokerage,EUR,2021-12-17 00:00:00,Active
1037,876,Brokerage,GBP,2024-11-26 00:00:00,Closed
1038,419,Trust,GBP,2023-10-18 00:00:00,Active
1039,40,Brokerage,GBP,2021-07-07 00:00:00,Active
1040,705,Retirement,CAD,2024-01-31 00:00:00,Active
1041,473,Brokerage,USD,2022-10-13 00:00:00,Active
1042,890,Retirement,EUR,2021-02-09 00:00:00,Active
1043,566,Trust,GBP,2017-03-12 00:00:00,Active
1044,715,Brokerage,CAD,2022-07-28 00:00:00,Active
1045,514,Trust,USD,2022-08-17 00:00:00,Active
1046,694,Brokerage,EUR,2016-10-02 00:00:00,Active
1047,173,Advisory,CAD,2018-02-17 00:00:00,Active
1048,505,Trust,CAD,2025-02-26 00:00:00,Active
1049,664,Brokerage,EUR,2022-07-11 00:00:00,Closed
1050,542,Brokerage,GBP,2021-11-20 00:00:00,Active
1051,900,Brokerage,USD,2021-12-19 00:00:00,Closed
1052,618,Retirement,CAD,2022-01-10 00:00:00,Active
1053,609,Trust,GBP,2024-08-19 00:00:00,Restricted
1054,146,Advisory,EUR,2022-04-08 00:00:00,Active
1055,9,Brokerage,GBP,2023-11-11 00:00:00,Restricted
1056,812,Brokerage,GBP,2019-06-05 00:00:00,Active
1057,612,Trust,USD,2023-11-17 00:00:00,Active
1058,193,Brokerage,GBP,2021-09-19 00:00:00,Active
1059,410,Retirement,USD,2025-03-19 00:00:00,Active
1060,146,Retirement,EUR,2025-06-05 00:00:00,Closed
1061,500,Brokerage,EUR,2022-05-23 00:00:00,Active
1062,481,Brokerage,USD,2017-07-06 00:00:00,Active
1063,134,Brokerage,CAD,2025-07-12 00:00:00,Active
1064,69,Trust,USD,2017-01-19 00:00:00,Closed
1065,72,Advisory,CAD,2021-05-30 00:00:00,Active
1066,740,Advisory,GBP,2023-11-10 00:00:00,Active
1067,72,Brokerage,CAD,2025-10-23 00:00:00,Active
1068,332,Brokerage,CAD,2025-08-30 00:00:00,Active
1069,600,Brokerage,USD,2024-10-16 00:00:00,Closed
1070,189,Brokerage,CAD,2025-08-24 00:00:00,Active
1071,897,Advisory,USD,2021-10-29 00:00:00,Active
1072,192,Retirement,EUR,2018-12-24 00:00:00,Active
1073,721,Retirement,EUR,2022-06-16 00:00:00,Active
1074,769,Retirement,USD,2025-01-31 00:00:00,Active
1075,193,Brokerage,GBP,2022-07-26 00:00:00,Closed
1076,602,Advisory,EUR,2021-06-22 00:00:00,Active
1077,833,Brokerage,GBP,2016-12-14 00:00:00,Closed
1078,901,Brokerage,CAD,2018-09-19 00:00:00,Active
1079,174,Brokerage,EUR,2022-05-01 00:00:00,Active
1080,414,Trust,EUR,2023-05-18 00:00:00,Active
1081,837,Brokerage,USD,2016-01-09 00:00:00,Active
1082,31,Retirement,USD,2019-06-21 00:00:00,Active
1083,602,Trust,EUR,2018-09-24 00:00:00,Active
1084,900,Advisory,USD,2021-10-11 00:00:00,Active
1085,186,Brokerage,EUR,2018-01-13 00:00:00,Active
1086,844,Brokerage,EUR,2016-09-20 00:00:00,Active
1087,761,Brokerage,GBP,2024-10-06 00:00:00,Closed
1088,739,Brokerage,USD,2016-03-10 00:00:00,Active
1089,633,Retirement,GBP,2024-04-09 00:00:00,Active
1090,988,Brokerage,USD,2025-11-08 00:00:00,Active
1091,913,Brokerage,EUR,2025-09-19 00:00:00,Active
1092,338,Brokerage,EUR,2020-09-05 00:00:00,Active
1093,714,Brokerage,USD,2019-05-18 00:00:00,Active
1094,919,Brokerage,GBP,2019-12-18 00:00:00,Closed
1095,611,Retirement,EUR,2023-07-26 00:00:00,Active
1096,967,Brokerage,GBP,2016-03-28 00:00:00,Active
1097,633,Retirement,GBP,2016-12-18 00:00:00,Active
1098,25,Trust,EUR,2023-07-30 00:00:00,Active
1099,790,Brokerage,GBP,2016-01-15 00:00:00,Active
1100,794,Advisory,GBP,2021-11-17 00:00:00,Active
1101,903,Brokerage,USD,2022-06-06 00:00:00,Restricted
1102,398,Trust,GBP,2018-11-08 00:00:00,Active
1103,36,Retirement,USD,2020-11-15 00:00:00,Active
1104,476,Brokerage,USD,2025-08-18 00:00:00,Active
1105,965,Brokerage,GBP,2023-10-13 00:00:00,Active
1106,789,Brokerage,USD,2019-02-21 00:00:00,Closed
1107,868,Brokerage,USD,2021-05-01 00:00:00,Active
1108,807,Retirement,USD,2024-01-30 00:00:00,Active
1109,881,Retirement,EUR,2019-09-20 00:00:00,Active
1110,373,Brokerage,USD,2024-08-02 00:00:00,Active
1111,605,Brokerage,GBP,2022-04-19 00:00:00,Closed
1112,985,Brokerage,EUR,2025-02-15 00:00:00,Closed
1113,528,Retirement,USD,2016-11-09 00:00:00,Active
1114,629,Advisory,USD,2019-08-06 00:00:00,Active
1115,37,Brokerage,GBP,2018-12-05 00:00:00,Active
1116,434,Brokerage,USD,2018-07-27 00:00:00,Active
1117,179,Trust,GBP,2019-04-02 00:00:00,Closed
1118,542,Brokerage,GBP,2020-09-02 00:00:00,Active
1119,124,Advisory,GBP,2016-11-06 00:00:00,Active
1120,657,Brokerage,USD,2024-09-13 00:00:00,Active
1121,903,Brokerage,USD,2020-12-10 00:00:00,Active
1122,171,Retirement,EUR,2016-05-06 00:00:00,Active
1123,251,Trust,USD,2024-04-17 00:00:00,Active
1124,714,Trust,USD,2022-06-05 00:00:00,Active
1125,508,Advisory,USD,2017-09-21 00:00:00,Active
1126,713,Brokerage,EUR,2018-05-23 00:00:00,Active
1127,331,Advisory,EUR,2020-06-17 00:00:00,Closed
1128,494,Brokerage,USD,2023-02-15 00:00:00,Active
1129,826,Retirement,EUR,2026-01-15 00:00:00,Restricted
1130,570,Advisory,GBP,2022-10-21 00:00:00,Active
1131,755,Brokerage,USD,2016-06-07 00:00:00,Active
1132,474,Brokerage,USD,2021-04-12 00:00:00,Active
1133,616,Retirement,USD,2020-01-21 00:00:00,Active
1134,75,Brokerage,USD,2022-06-21 00:00:00,Active
1135,279,Advisory,EUR,2023-10-19 00:00:00,Active
1136,641,Brokerage,USD,2016-01-08 00:00:00,Active
1137,833,Brokerage,GBP,2020-06-18 00:00:00,Active
1138,670,Advisory,EUR,2024-02-23 00:00:00,Active
1139,552,Brokerage,USD,2020-10-10 00:00:00,Active
1140,996,Advisory,USD,2020-06-19 00:00:00,Active
1141,204,Brokerage,CAD,2022-06-09 00:00:00,Active
1142,956,Brokerage,GBP,2019-06-04 00:00:00,Active
1143,882,Brokerage,EUR,2019-07-07 00:00:00,Active
1144,557,Brokerage,USD,2017-09-25 00:00:00,Closed
1145,303,Advisory,USD,2025-03-08 00:00:00,Restricted
1146,909,Brokerage,EUR,2016-01-13 00:00:00,Active
1147,430,Brokerage,GBP,2016-01-06 00:00:00,Active
1148,905,Trust,CAD,2022-10-12 00:00:00,Closed
1149,699,Trust,EUR,2019-02-13 00:00:00,Active
1150,264,Brokerage,USD,2023-06-26 00:00:00,Restricted
1151,549,Brokerage,GBP,2016-07-27 00:00:00,Closed
1152,87,Brokerage,GBP,2025-10-18 00:00:00,Active
1153,491,Brokerage,EUR,2023-08-31 00:00:00,Active
1154,710,Retirement,USD,2024-07-09 00:00:00,Active
1155,319,Brokerage,EUR,2024-03-16 00:00:00,Active
1156,475,Brokerage,CAD,2021-05-11 00:00:00,Active
1157,586,Advisory,EUR,2021-02-24 00:00:00,Active
1158,415,Advisory,GBP,2024-05-16 00:00:00,Closed
1159,224,Brokerage,CAD,2024-04-20 00:00:00,Active
1160,478,Retirement,USD,2019-06-25 00:00:00,Active
1161,58,Brokerage,EUR,2019-09-03 00:00:00,Active
1162,91,Brokerage,EUR,2019-12-28 00:00:00,Active
1163,79,Brokerage,USD,2021-06-07 00:00:00,Active
1164,232,Brokerage,USD,2021-11-29 00:00:00,Active
1165,572,Trust,USD,2023-07-13 00:00:00,Restricted
1166,979,Brokerage,GBP,2016-10-16 00:00:00,Active
1167,692,Brokerage,GBP,2025-11-01 00:00:00,Active
1168,824,Retirement,CAD,2021-06-24 00:00:00,Active
1169,49,Advisory,GBP,2024-11-02 00:00:00,Active
1170,318,Brokerage,CAD,2021-02-18 00:00:00,Active
1171,378,Trust,GBP,2019-02-23 00:00:00,Active
1172,299,Brokerage,USD,2024-12-17 00:00:00,Restricted
1173,468,Brokerage,USD,2021-08-16 00:00:00,Active
1174,289,Brokerage,EUR,2022-09-30 00:00:00,Active
1175,5,Retirement,EUR,2019-08-17 00:00:00,Restricted
1176,548,Brokerage,USD,2018-09-22 00:00:00,Closed
1177,764,Brokerage,CAD,2025-05-18 00:00:00,Active
1178,349,Brokerage,CAD,2025-05-09 00:00:00,Closed
1179,151,Brokerage,USD,2025-04-23 00:00:00,Active
1180,542,Advisory,GBP,2019-07-25 00:00:00,Active
1181,958,Advisory,GBP,2018-06-08 00:00:00,Active
1182,745,Advisory,EUR,2019-05-07 00:00:00,Active
1183,954,Retirement,GBP,2016-06-17 00:00:00,Active
1184,406,Trust,USD,2023-04-05 00:00:00,Active
1185,624,Advisory,CAD,2020-11-18 00:00:00,Active
1186,872,Trust,EUR,2022-12-10 00:00:00,Active
1187,991,Advisory,GBP,2022-06-09 00:00:00,Active
1188,979,Brokerage,GBP,2018-01-25 00:00:00,Active
1189,483,Advisory,EUR,2019-08-26 00:00:00,Active
1190,367,Brokerage,EUR,2022-01-13 00:00:00,Active
1191,515,Brokerage,USD,2024-04-03 00:00:00,Active
1192,864,Advisory,EUR,2024-08-22 00:00:00,Active
1193,595,Advisory,GBP,2022-05-26 00:00:00,Active
1194,31,Brokerage,USD,2022-07-19 00:00:00,Active
1195,594,Brokerage,USD,2016-12-12 00:00:00,Active
1196,522,Retirement,GBP,2021-09-14 00:00:00,Active
1197,999,Advisory,USD,2016-07-07 00:00:00,Active
1198,96,Brokerage,EUR,2021-04-05 00:00:00,Active
1199,456,Advisory,USD,2024-11-25 00:00:00,Active
1200,346,Brokerage,USD,2025-04-03 00:00:00,Active
1201,598,Brokerage,GBP,2019-03-16 00:00:00,Active
1202,668,Brokerage,EUR,2024-08-17 00:00:00,Active
1203,429,Retirement,EUR,2016-04-25 00:00:00,Active
1204,60,Advisory,GBP,2019-03-06 00:00:00,Active
1205,90,Advisory,GBP,2024-01-29 00:00:00,Active
1206,970,Brokerage,GBP,2019-07-14 00:00:00,Active
1207,245,Advisory,USD,2019-12-14 00:00:00,Active
1208,264,Brokerage,USD,2026-03-26 00:00:00,Closed
1209,329,Brokerage,USD,2018-10-21 00:00:00,Active
1210,6,Retirement,GBP,2021-09-09 00:00:00,Active
1211,641,Brokerage,USD,2024-06-30 00:00:00,Active
1212,283,Trust,USD,2025-06-26 00:00:00,Active
1213,820,Retirement,GBP,2017-05-08 00:00:00,Active
1214,851,Brokerage,GBP,2021-07-02 00:00:00,Active
1215,732,Retirement,EUR,2023-11-20 00:00:00,Active
1216,376,Retirement,USD,2021-12-08 00:00:00,Closed
1217,643,Retirement,CAD,2018-05-16 00:00:00,Active
1218,391,Brokerage,USD,2022-09-25 00:00:00,Active
1219,54,Brokerage,GBP,2021-12-18 00:00:00,Closed
1220,41,Trust,EUR,2019-05-13 00:00:00,Active
1221,724,Brokerage,USD,2022-11-25 00:00:00,Active
1222,735,Retirement,EUR,2025-12-01 00:00:00,Active
1223,534,Brokerage,USD,2017-11-02 00:00:00,Active
1224,66,Retirement,USD,2022-06-03 00:00:00,Active
1225,703,Brokerage,EUR,2018-03-24 00:00:00,Active
1226,17,Advisory,USD,2022-06-29 00:00:00,Active
1227,650,Brokerage,GBP,2017-07-26 00:00:00,Active
1228,72,Trust,CAD,2018-08-16 00:00:00,Active
1229,185,Brokerage,GBP,2024-03-07 00:00:00,Active
1230,993,Advisory,GBP,2018-11-11 00:00:00,Active
1231,593,Brokerage,GBP,2024-02-20 00:00:00,Active
1232,954,Retirement,GBP,2018-05-01 00:00:00,Active
1233,211,Trust,EUR,2020-08-28 00:00:00,Closed
1234,608,Brokerage,USD,2021-10-02 00:00:00,Active
1235,552,Brokerage,USD,2022-05-29 00:00:00,Active
1236,680,Brokerage,GBP,2018-09-20 00:00:00,Closed
1237,77,Brokerage,EUR,2022-11-06 00:00:00,Active
1238,441,Trust,GBP,2016-12-21 00:00:00,Active
1239,454,Brokerage,EUR,2018-04-29 00:00:00,Active
1240,357,Trust,USD,2019-09-30 00:00:00,Active
1241,333,Trust,EUR,2019-09-01 00:00:00,Active
1242,433,Trust,USD,2018-05-14 00:00:00,Active
1243,350,Trust,EUR,2025-01-23 00:00:00,Active
1244,754,Trust,EUR,2026-01-05 00:00:00,Active
1245,748,Brokerage,CAD,2021-09-07 00:00:00,Restricted
1246,44,Retirement,GBP,2025-01-16 00:00:00,Active
1247,436,Trust,USD,2024-08-22 00:00:00,Active
1248,268,Brokerage,USD,2019-02-18 00:00:00,Active
1249,726,Trust,EUR,2020-07-11 00:00:00,Active
1250,707,Retirement,EUR,2022-06-03 00:00:00,Active
1251,333,Trust,EUR,2017-05-06 00:00:00,Active
1252,414,Brokerage,EUR,2020-09-28 00:00:00,Active
1253,461,Retirement,GBP,2018-07-17 00:00:00,Active
1254,656,Trust,USD,2019-09-25 00:00:00,Active
1255,634,Retirement,CAD,2025-11-13 00:00:00,Active
1256,953,Brokerage,CAD,2025-11-09 00:00:00,Active
1257,908,Advisory,CAD,2024-07-13 00:00:00,Active
1258,687,Retirement,CAD,2020-12-19 00:00:00,Active
1259,745,Retirement,EUR,2018-07-03 00:00:00,Restricted
1260,533,Brokerage,EUR,2024-11-05 00:00:00,Active
1261,142,Brokerage,USD,2024-10-23 00:00:00,Active
1262,468,Retirement,USD,2018-10-22 00:00:00,Active
1263,838,Brokerage,USD,2025-03-12 00:00:00,Active
1264,916,Advisory,EUR,2016-03-13 00:00:00,Active
1265,317,Brokerage,EUR,2018-04-27 00:00:00,Active
1266,779,Brokerage,CAD,2021-09-24 00:00:00,Active
1267,865,Trust,USD,2024-08-11 00:00:00,Active
1268,311,Advisory,EUR,2017-10-26 00:00:00,Active
1269,940,Retirement,USD,2026-03-10 00:00:00,Active
1270,55,Trust,USD,2019-11-02 00:00:00,Active
1271,588,Advisory,GBP,2025-10-27 00:00:00,Active
1272,38,Brokerage,CAD,2025-11-17 00:00:00,Active
1273,564,Brokerage,GBP,2016-02-16 00:00:00,Active
1274,123,Trust,USD,2023-11-18 00:00:00,Active
1275,122,Retirement,USD,2021-07-27 00:00:00,Active
1276,382,Trust,CAD,2017-07-13 00:00:00,Active
1277,236,Brokerage,USD,2022-06-26 00:00:00,Active
1278,378,Brokerage,GBP,2020-04-11 00:00:00,Active
1279,881,Brokerage,EUR,2022-10-17 00:00:00,Active
1280,227,Advisory,GBP,2025-06-11 00:00:00,Active
1281,937,Trust,EUR,2023-06-04 00:00:00,Active
1282,904,Trust,USD,2025-03-12 00:00:00,Active
1283,837,Brokerage,USD,2018-08-01 00:00:00,Active
1284,282,Advisory,USD,2022-08-31 00:00:00,Active
1285,535,Advisory,EUR,2023-03-26 00:00:00,Active
1286,970,Retirement,GBP,2017-09-29 00:00:00,Active
1287,346,Advisory,USD,2018-04-07 00:00:00,Active
1288,256,Trust,CAD,2019-02-14 00:00:00,Active
1289,602,Brokerage,EUR,2018-04-20 00:00:00,Active
1290,90,Advisory,GBP,2021-01-26 00:00:00,Active
1291,73,Retirement,EUR,2025-07-28 00:00:00,Active
1292,247,Brokerage,CAD,2023-12-21 00:00:00,Active
1293,589,Brokerage,EUR,2019-09-30 00:00:00,Active
1294,105,Brokerage,USD,2017-11-25 00:00:00,Active
1295,772,Trust,USD,2022-08-02 00:00:00,Closed
1296,641,Brokerage,USD,2022-04-10 00:00:00,Closed
1297,366,Retirement,EUR,2020-01-07 00:00:00,Active
1298,112,Advisory,GBP,2021-03-05 00:00:00,Active
1299,673,Retirement,CAD,2021-03-16 00:00:00,Active
1300,238,Brokerage,CAD,2021-03-19 00:00:00,Active
1301,376,Retirement,USD,2016-07-09 00:00:00,Active
1302,220,Advisory,USD,2026-02-25 00:00:00,Active
1303,888,Brokerage,GBP,2022-06-29 00:00:00,Active
1304,873,Brokerage,GBP,2019-01-02 00:00:00,Active
1305,829,Retirement,GBP,2025-09-05 00:00:00,Closed
1306,400,Brokerage,EUR,2018-07-19 00:00:00,Active
1307,438,Retirement,USD,2020-08-29 00:00:00,Closed
1308,717,Brokerage,USD,2017-05-08 00:00:00,Active
1309,215,Advisory,GBP,2022-08-23 00:00:00,Active
1310,298,Brokerage,EUR,2018-12-12 00:00:00,Active
1311,981,Retirement,USD,2022-03-08 00:00:00,Active
1312,973,Advisory,USD,2018-04-26 00:00:00,Active
1313,995,Brokerage,EUR,2021-06-27 00:00:00,Active
1314,493,Retirement,CAD,2019-04-23 00:00:00,Active
1315,249,Retirement,EUR,2020-08-31 00:00:00,Active
1316,451,Advisory,USD,2025-02-20 00:00:00,Restricted
1317,151,Brokerage,USD,2020-09-02 00:00:00,Active
1318,526,Brokerage,USD,2016-06-22 00:00:00,Active
1319,785,Brokerage,USD,2022-02-25 00:00:00,Active
1320,806,Brokerage,EUR,2019-03-14 00:00:00,Active
1321,604,Retirement,CAD,2016-08-04 00:00:00,Closed
1322,153,Brokerage,USD,2016-12-22 00:00:00,Closed
1323,519,Brokerage,GBP,2018-11-29 00:00:00,Active
1324,924,Brokerage,GBP,2024-02-23 00:00:00,Active
1325,84,Brokerage,GBP,2023-10-29 00:00:00,Closed
1326,682,Brokerage,USD,2025-02-12 00:00:00,Active
1327,575,Advisory,GBP,2019-12-21 00:00:00,Active
1328,393,Brokerage,CAD,2017-08-04 00:00:00,Active
1329,662,Retirement,CAD,2024-10-11 00:00:00,Active
1330,310,Advisory,USD,2016-01-12 00:00:00,Active
1331,710,Trust,USD,2021-08-31 00:00:00,Active
1332,466,Brokerage,USD,2019-12-21 00:00:00,Active
1333,187,Brokerage,USD,2022-02-19 00:00:00,Active
1334,654,Retirement,CAD,2020-08-31 00:00:00,Restricted
1335,604,Brokerage,CAD,2024-12-16 00:00:00,Active
1336,354,Advisory,USD,2016-10-06 00:00:00,Active
1337,497,Brokerage,CAD,2017-07-18 00:00:00,Active
1338,990,Retirement,USD,2026-01-14 00:00:00,Active
1339,960,Brokerage,EUR,2019-07-14 00:00:00,Active
1340,130,Brokerage,GBP,2016-01-20 00:00:00,Active
1341,525,Brokerage,USD,2023-02-24 00:00:00,Closed
1342,705,Brokerage,CAD,2016-02-01 00:00:00,Active
1343,407,Brokerage,EUR,2024-01-23 00:00:00,Active
1344,337,Retirement,GBP,2022-11-25 00:00:00,Active
1345,586,Retirement,EUR,2023-03-10 00:00:00,Active
1346,273,Trust,USD,2023-01-22 00:00:00,Restricted
1347,473,Brokerage,USD,2025-08-12 00:00:00,Active
1348,617,Trust,USD,2021-11-08 00:00:00,Closed
1349,957,Advisory,USD,2017-07-12 00:00:00,Active
1350,543,Advisory,GBP,2024-02-14 00:00:00,Active
1351,355,Brokerage,USD,2016-02-17 00:00:00,Active
1352,243,Brokerage,CAD,2023-02-02 00:00:00,Active
1353,649,Retirement,GBP,2018-07-29 00:00:00,Active
1354,440,Brokerage,GBP,2021-08-16 00:00:00,Active
1355,550,Brokerage,CAD,2024-08-07 00:00:00,Active
1356,253,Advisory,EUR,2020-03-13 00:00:00,Active
1357,871,Advisory,USD,2025-07-16 00:00:00,Active
1358,14,Brokerage,USD,2023-12-05 00:00:00,Active
1359,173,Trust,CAD,2022-11-23 00:00:00,Active
1360,498,Trust,CAD,2024-02-22 00:00:00,Active
1361,964,Brokerage,GBP,2022-06-16 00:00:00,Active
1362,368,Retirement,USD,2022-09-16 00:00:00,Active
1363,515,Trust,USD,2021-04-15 00:00:00,Active
1364,169,Brokerage,EUR,2017-02-19 00:00:00,Active
1365,651,Trust,USD,2024-08-18 00:00:00,Closed
1366,776,Advisory,GBP,2022-11-28 00:00:00,Closed
1367,930,Retirement,GBP,2024-10-26 00:00:00,Closed
1368,322,Brokerage,GBP,2019-09-24 00:00:00,Active
1369,10,Advisory,GBP,2016-01-12 00:00:00,Active
1370,938,Retirement,GBP,2018-11-09 00:00:00,Active
1371,688,Trust,GBP,2024-11-05 00:00:00,Active
1372,472,Trust,EUR,2023-09-18 00:00:00,Active
1373,423,Retirement,CAD,2017-12-05 00:00:00,Active
1374,772,Brokerage,USD,2017-05-14 00:00:00,Active
1375,323,Advisory,CAD,2024-07-28 00:00:00,Active
1376,939,Trust,USD,2019-05-06 00:00:00,Active
1377,707,Retirement,EUR,2024-01-04 00:00:00,Active
1378,644,Retirement,EUR,2025-12-09 00:00:00,Active
1379,686,Brokerage,CAD,2018-03-29 00:00:00,Restricted
1380,191,Advisory,USD,2023-04-18 00:00:00,Active
1381,897,Retirement,USD,2020-04-16 00:00:00,Active
1382,395,Retirement,USD,2018-04-27 00:00:00,Active
1383,502,Retirement,GBP,2023-10-12 00:00:00,Active
1384,19,Brokerage,GBP,2024-09-22 00:00:00,Active
1385,880,Brokerage,EUR,2020-04-25 00:00:00,Active
1386,995,Trust,EUR,2023-07-17 00:00:00,Active
1387,259,Trust,USD,2025-10-07 00:00:00,Closed
1388,248,Retirement,USD,2025-11-05 00:00:00,Closed
1389,773,Retirement,USD,2023-04-18 00:00:00,Active
1390,30,Retirement,EUR,2025-12-28 00:00:00,Active
1391,861,Retirement,EUR,2022-09-10 00:00:00,Active
1392,191,Trust,USD,2024-11-03 00:00:00,Active
1393,817,Brokerage,USD,2023-10-12 00:00:00,Active
1394,941,Trust,EUR,2019-10-25 00:00:00,Active
1395,226,Brokerage,USD,2017-10-23 00:00:00,Active
1396,822,Brokerage,USD,2023-09-26 00:00:00,Restricted
1397,215,Advisory,GBP,2017-09-19 00:00:00,Active
1398,945,Retirement,GBP,2026-01-31 00:00:00,Restricted
1399,30,Retirement,EUR,2017-08-28 00:00:00,Active
1400,534,Advisory,USD,2025-12-04 00:00:00,Active
1401,404,Brokerage,USD,2018-02-14 00:00:00,Active
1402,17,Retirement,USD,2024-05-17 00:00:00,Active
1403,937,Advisory,EUR,2016-05-11 00:00:00,Active
1404,524,Brokerage,USD,2021-03-03 00:00:00,Active
1405,164,Advisory,USD,2024-01-27 00:00:00,Active
1406,383,Retirement,EUR,2025-01-25 00:00:00,Closed
1407,626,Retirement,GBP,2019-08-29 00:00:00,Active
1408,228,Brokerage,GBP,2024-09-01 00:00:00,Active
1409,442,Trust,GBP,2021-05-21 00:00:00,Active
1410,618,Brokerage,CAD,2024-11-20 00:00:00,Restricted
1411,273,Brokerage,USD,2020-02-28 00:00:00,Closed
1412,335,Trust,USD,2021-04-12 00:00:00,Active
1413,358,Retirement,USD,2020-06-22 00:00:00,Closed
1414,598,Retirement,GBP,2016-04-20 00:00:00,Active
1415,476,Retirement,USD,2018-05-11 00:00:00,Active
1416,871,Brokerage,USD,2021-06-09 00:00:00,Active
1417,613,Brokerage,GBP,2025-02-03 00:00:00,Active
1418,403,Advisory,CAD,2024-04-20 00:00:00,Active
1419,462,Retirement,GBP,2017-02-23 00:00:00,Active
1420,771,Retirement,CAD,2018-11-12 00:00:00,Active
1421,85,Brokerage,CAD,2019-04-17 00:00:00,Active
1422,76,Trust,EUR,2025-03-05 00:00:00,Restricted
1423,185,Trust,GBP,2022-09-13 00:00:00,Active
1424,770,Brokerage,EUR,2017-11-14 00:00:00,Active
